openTime,open,high,low,close,volume
1577836800000,0.00448000,0.00458000,0.00446000,0.00454000,25680636.40000000
1577923200000,0.00454000,0.00465000,0.00431000,0.00438000,30445004.30000000
1578009600000,0.00439000,0.00459000,0.00430000,0.00454000,43348167.30000000
1578096000000,0.00455000,0.00462000,0.00446000,0.00461000,33554065.10000000
1578182400000,0.00460000,0.00471000,0.00457000,0.00463000,28268826.50000000
1578268800000,0.00463000,0.00493000,0.00463000,0.00489000,79102920.60000000
1578355200000,0.00490000,0.00496000,0.00473000,0.00481000,68474027.50000000
1578441600000,0.00481000,0.00488000,0.00455000,0.00469000,69003470.00000000
1578528000000,0.00469000,0.00473000,0.00452000,0.00459000,48883781.20000000
1578614400000,0.00459000,0.00469000,0.00453000,0.00469000,45945526.70000000
1578700800000,0.00469000,0.00474000,0.00459000,0.00465000,42797223.90000000
1578787200000,0.00465000,0.00480000,0.00463000,0.00478000,25102431.30000000
1578873600000,0.00478000,0.00479000,0.00463000,0.00467000,24226849.50000000
1578960000000,0.00467000,0.00512000,0.00460000,0.00507000,128174106.70000000
1579046400000,0.00505000,0.00534000,0.00499000,0.00523000,108968766.50000000
1579132800000,0.00522000,0.00523000,0.00497000,0.00514000,60951439.30000000
1579219200000,0.00514000,0.00555000,0.00510000,0.00544000,119081793.60000000
1579305600000,0.00544000,0.00555000,0.00524000,0.00528000,81890097.30000000
1579392000000,0.00529000,0.00539000,0.00491000,0.00511000,62914298.90000000
1579478400000,0.00511000,0.00515000,0.00498000,0.00510000,33331047.20000000
1579564800000,0.00508000,0.00518000,0.00498000,0.00512000,30767089.40000000
1579651200000,0.00510000,0.00522000,0.00506000,0.00519000,22777318.50000000
1579737600000,0.00518000,0.00520000,0.00487000,0.00496000,25446908.10000000
1579824000000,0.00497000,0.00500000,0.00479000,0.00494000,20688466.90000000
1579910400000,0.00492000,0.00499000,0.00485000,0.00494000,11471326.80000000
1579996800000,0.00491000,0.00515000,0.00487000,0.00512000,22712809.90000000
1580083200000,0.00513000,0.00517000,0.00503000,0.00511000,22038156.20000000
1580169600000,0.00512000,0.00554000,0.00505000,0.00531000,49438270.70000000
1580256000000,0.00530000,0.00569000,0.00519000,0.00552000,102847172.60000000
1580342400000,0.00552000,0.00563000,0.00541000,0.00554000,49948773.40000000
1580428800000,0.00554000,0.00609000,0.00549000,0.00593000,127286060.10000000
1580515200000,0.00594000,0.00613000,0.00586000,0.00601000,70519076.20000000
1580601600000,0.00600000,0.00636000,0.00583000,0.00620000,84876164.20000000
1580688000000,0.00620000,0.00660000,0.00603000,0.00624000,96607748.50000000
1580774400000,0.00621000,0.00720000,0.00614000,0.00683000,166907114.20000000
1580860800000,0.00688000,0.00705000,0.00660000,0.00688000,132166073.00000000
1580947200000,0.00688000,0.00750000,0.00675000,0.00745000,114293130.50000000
1581033600000,0.00746000,0.00830000,0.00720000,0.00825000,193858509.00000000
1581120000000,0.00822000,0.00825000,0.00722000,0.00751000,151837862.50000000
1581206400000,0.00751000,0.00802000,0.00737000,0.00792000,120940907.90000000
1581292800000,0.00792000,0.00822000,0.00728000,0.00756000,135229722.40000000
1581379200000,0.00759000,0.00823000,0.00729000,0.00819000,128650001.00000000
1581465600000,0.00820000,0.00857000,0.00800000,0.00829000,197122782.10000000
1581552000000,0.00829000,0.00860000,0.00786000,0.00810000,162828151.20000000
1581638400000,0.00813000,0.00920000,0.00800000,0.00898000,167832585.40000000
1581724800000,0.00897000,0.00979000,0.00613000,0.00810000,329832291.90000000
1581811200000,0.00810000,0.00864000,0.00707000,0.00774000,220234736.20000000
1581897600000,0.00769000,0.00785000,0.00668000,0.00744000,218264012.30000000
1581984000000,0.00744000,0.00799000,0.00716000,0.00782000,117589199.40000000
1582070400000,0.00785000,0.00800000,0.00682000,0.00691000,123758164.90000000
1582156800000,0.00689000,0.00774000,0.00685000,0.00725000,123497568.90000000
1582243200000,0.00728000,0.00782000,0.00710000,0.00739000,164278708.90000000
1582329600000,0.00739000,0.00748000,0.00701000,0.00738000,49563469.80000000
1582416000000,0.00738000,0.00780000,0.00730000,0.00778000,95797814.90000000
1582502400000,0.00779000,0.00783000,0.00694000,0.00720000,106707536.00000000
1582588800000,0.00719000,0.00722000,0.00640000,0.00643000,122505549.40000000
1582675200000,0.00643000,0.00652000,0.00532000,0.00570000,235010414.10000000
1582761600000,0.00570000,0.00631000,0.00540000,0.00600000,169418430.70000000
1582848000000,0.00600000,0.00622000,0.00563000,0.00597000,123771002.00000000
1582934400000,0.00595000,0.00616000,0.00580000,0.00589000,56694475.00000000
1583020800000,0.00592000,0.00629000,0.00565000,0.00585000,110664917.30000000
1583107200000,0.00585000,0.00648000,0.00582000,0.00621000,97326483.30000000
1583193600000,0.00621000,0.00635000,0.00600000,0.00603000,89734438.10000000
1583280000000,0.00604000,0.00626000,0.00592000,0.00610000,98222538.60000000
1583366400000,0.00610000,0.00635000,0.00610000,0.00624000,108796170.90000000
1583452800000,0.00624000,0.00721000,0.00619000,0.00701000,266599805.70000000
1583539200000,0.00700000,0.00769000,0.00666000,0.00689000,287775530.60000000
1583625600000,0.00688000,0.00688000,0.00566000,0.00572000,179399912.40000000
1583712000000,0.00573000,0.00604000,0.00549000,0.00591000,237009047.20000000
1583798400000,0.00593000,0.00624000,0.00570000,0.00594000,144513851.30000000
1583884800000,0.00594000,0.00609000,0.00526000,0.00578000,143110634.60000000
1583971200000,0.00575000,0.00577000,0.00283000,0.00314000,316409800.70000000
1584057600000,0.00311000,0.00386000,0.00224000,0.00355000,349725390.20000000
1584144000000,0.00358000,0.00376000,0.00337000,0.00346000,133142380.10000000
1584230400000,0.00344000,0.00398000,0.00342000,0.00368000,146656839.90000000
1584316800000,0.00369000,0.00370000,0.00285000,0.00334000,217116812.80000000
1584403200000,0.00337000,0.00376000,0.00335000,0.00353000,72773159.70000000
1584489600000,0.00353000,0.00359000,0.00327000,0.00352000,58202171.90000000
1584576000000,0.00353000,0.00420000,0.00347000,0.00406000,148620523.30000000
1584662400000,0.00406000,0.00449000,0.00350000,0.00392000,196951664.70000000
1584748800000,0.00391000,0.00410000,0.00366000,0.00392000,79791890.80000000
1584835200000,0.00392000,0.00416000,0.00356000,0.00359000,93552321.40000000
1584921600000,0.00358000,0.00392000,0.00348000,0.00388000,96802325.10000000
1585008000000,0.00390000,0.00401000,0.00375000,0.00393000,89931014.60000000
1585094400000,0.00390000,0.00400000,0.00373000,0.00388000,73748009.70000000
1585180800000,0.00391000,0.00398000,0.00362000,0.00394000,115636755.80000000
1585267200000,0.00392000,0.00398000,0.00365000,0.00370000,102748270.40000000
1585353600000,0.00369000,0.00385000,0.00356000,0.00378000,96086736.00000000
1585440000000,0.00377000,0.00378000,0.00349000,0.00353000,60960582.00000000
1585526400000,0.00352000,0.00388000,0.00351000,0.00379000,78782398.90000000
1585612800000,0.00379000,0.00387000,0.00370000,0.00382000,58391327.30000000
