openTime,open,high,low,close,volume
1577836800000,0.00458000,0.00473000,0.00458000,0.00466000,22394200.40000000
1577923200000,0.00465000,0.00492000,0.00448000,0.00470000,82944472.50000000
1578009600000,0.00471000,0.00491000,0.00460000,0.00478000,71844273.70000000
1578096000000,0.00478000,0.00493000,0.00471000,0.00475000,41308841.00000000
1578182400000,0.00476000,0.00489000,0.00451000,0.00466000,68975987.50000000
1578268800000,0.00466000,0.00488000,0.00459000,0.00476000,48534963.20000000
1578355200000,0.00477000,0.00483000,0.00439000,0.00455000,96219352.00000000
1578441600000,0.00456000,0.00480000,0.00452000,0.00460000,51766294.20000000
1578528000000,0.00463000,0.00478000,0.00455000,0.00458000,26639073.70000000
1578614400000,0.00458000,0.00466000,0.00452000,0.00463000,29487534.30000000
1578700800000,0.00464000,0.00473000,0.00456000,0.00462000,28916086.30000000
1578787200000,0.00462000,0.00470000,0.00461000,0.00464000,20490474.30000000
1578873600000,0.00464000,0.00493000,0.00456000,0.00477000,69531319.20000000
1578960000000,0.00478000,0.00498000,0.00473000,0.00490000,80395093.90000000
1579046400000,0.00488000,0.00534000,0.00484000,0.00504000,118134011.50000000
1579132800000,0.00505000,0.00507000,0.00481000,0.00493000,37830641.70000000
1579219200000,0.00493000,0.00523000,0.00486000,0.00518000,102668794.50000000
1579305600000,0.00518000,0.00518000,0.00495000,0.00506000,46246216.60000000
1579392000000,0.00501000,0.00506000,0.00465000,0.00480000,60766270.30000000
1579478400000,0.00481000,0.00501000,0.00480000,0.00498000,44559249.80000000
1579564800000,0.00494000,0.00500000,0.00482000,0.00493000,19404842.40000000
1579651200000,0.00494000,0.00497000,0.00486000,0.00489000,11270298.90000000
1579737600000,0.00489000,0.00524000,0.00480000,0.00522000,92615386.70000000
1579824000000,0.00521000,0.00529000,0.00489000,0.00520000,86339327.50000000
1579910400000,0.00520000,0.00538000,0.00502000,0.00510000,61684807.20000000
1579996800000,0.00508000,0.00519000,0.00505000,0.00508000,23145741.00000000
1580083200000,0.00510000,0.00523000,0.00506000,0.00508000,55294791.00000000
1580169600000,0.00511000,0.00514000,0.00492000,0.00509000,47518425.90000000
1580256000000,0.00509000,0.00513000,0.00494000,0.00501000,41649502.50000000
1580342400000,0.00501000,0.00522000,0.00491000,0.00516000,70657011.10000000
1580428800000,0.00516000,0.00530000,0.00505000,0.00519000,33776494.80000000
1580515200000,0.00518000,0.00526000,0.00511000,0.00520000,24661324.50000000
1580601600000,0.00520000,0.00549000,0.00518000,0.00526000,91262349.80000000
1580688000000,0.00526000,0.00580000,0.00522000,0.00576000,112864568.20000000
1580774400000,0.00574000,0.00585000,0.00548000,0.00560000,98774272.40000000
1580860800000,0.00560000,0.00600000,0.00559000,0.00582000,106082754.50000000
1580947200000,0.00582000,0.00642000,0.00580000,0.00633000,137001131.70000000
1581033600000,0.00630000,0.00687000,0.00602000,0.00677000,177883201.80000000
1581120000000,0.00677000,0.00677000,0.00613000,0.00626000,119446646.70000000
1581206400000,0.00623000,0.00648000,0.00604000,0.00634000,74633075.50000000
1581292800000,0.00635000,0.00641000,0.00591000,0.00633000,93768505.20000000
1581379200000,0.00632000,0.00665000,0.00608000,0.00664000,92322032.40000000
1581465600000,0.00664000,0.00713000,0.00649000,0.00674000,172072426.30000000
1581552000000,0.00674000,0.00691000,0.00639000,0.00673000,128139580.90000000
1581638400000,0.00672000,0.00740000,0.00662000,0.00727000,134994405.90000000
1581724800000,0.00726000,0.00729000,0.00632000,0.00647000,159343773.20000000
1581811200000,0.00643000,0.00670000,0.00550000,0.00596000,129172934.80000000
1581897600000,0.00596000,0.00597000,0.00536000,0.00572000,86900665.90000000
1581984000000,0.00570000,0.00614000,0.00562000,0.00606000,65146166.00000000
